,source,target,weight
4980,RpoD,araB,1
4981,RpoD,araC,1
4982,RpoD,araD,1
4983,RpoD,araE,1
4984,RpoD,araF,1
4985,RpoD,araG,1
4986,RpoD,araH,1
4987,RpoD,araJ,1
4988,RpoD,arcA,1
4989,RpoD,arfA,1
4990,RpoD,argB,1
4991,RpoD,argC,1
4992,RpoD,argE,1
4993,RpoD,argF,1
4994,RpoD,argH,1
4995,RpoD,argI,1
4996,RpoD,argO,1
4997,RpoD,argR,1
4998,RpoD,argS,1
4999,RpoD,argX,1
5000,RpoD,ariR,1
5001,RpoD,aroA,1
5002,RpoD,aroB,1
5003,RpoD,aroD,1
5004,RpoD,aroF,1
5005,RpoD,aroG,1
5006,RpoD,aroH,1
5007,RpoD,aroK,1
5008,RpoD,aroL,1
5009,RpoD,aroM,1
5010,RpoD,aroP,1
5011,RpoD,arsB,1
5012,RpoD,arsC,1
5013,RpoD,arsR,1
5014,RpoD,artI,1
5015,RpoD,artJ,1
5016,RpoD,artM,1
5017,RpoD,artP,1
5018,RpoD,artQ,1
5019,RpoD,ascB,1
5020,RpoD,ascF,1
5021,RpoD,asnA,1
5022,RpoD,asnC,1
5023,RpoD,aspA,1
5024,RpoD,asr,1
5025,RpoD,atpA,1
5026,RpoD,atpB,1
5027,RpoD,atpC,1
5028,RpoD,atpD,1
5029,RpoD,atpE,1
5030,RpoD,atpF,1
5031,RpoD,atpG,1
5032,RpoD,atpH,1
5033,RpoD,atpI,1
5034,RpoD,azoR,1
5035,RpoD,azuC,1
5036,RpoD,azuR,1
5037,RpoD,bamC,1
5038,RpoD,bcp,1
5039,RpoD,bcsE,1
5040,RpoD,bcsF,1
5041,RpoD,bcsG,1
5042,RpoD,betA,1
5043,RpoD,betB,1
5044,RpoD,betI,1
5045,RpoD,betT,1
5046,RpoD,bglJ,1
5047,RpoD,bhsA,1
5048,RpoD,bidA,1
5049,RpoD,bluF,1
5050,RpoD,bluR,1
5051,RpoD,bolA,1
5052,RpoD,btuB,1
5053,RpoD,btuD,1
5054,RpoD,btuE,1
5055,RpoD,btuF,1
5056,RpoD,cadA,1
5057,RpoD,cadB,1
5058,RpoD,cadC,1
5059,RpoD,caiA,1
5060,RpoD,caiB,1
5061,RpoD,caiC,1
5062,RpoD,caiD,1
5063,RpoD,caiE,1
5064,RpoD,caiF,1
5065,RpoD,caiT,1
5066,RpoD,can,1
5067,RpoD,carA,1
5068,RpoD,carB,1
5069,RpoD,cas1,1
5070,RpoD,cas2,1
5071,RpoD,casA,1
5072,RpoD,casB,1
5073,RpoD,casC,1
5074,RpoD,casD,1
5075,RpoD,casE,1
5076,RpoD,cbl,1
5077,RpoD,cbpA,1
5078,RpoD,cbpM,1
5079,RpoD,ccmA,1
5080,RpoD,ccmB,1
5081,RpoD,ccmC,1
5082,RpoD,ccmD,1
5083,RpoD,ccmE,1
5084,RpoD,ccmF,1
5085,RpoD,ccmG,1
5086,RpoD,ccmH,1
5087,RpoD,ccp,1
5088,RpoD,cdd,1
5089,RpoD,cfa,1
5090,RpoD,chiA,1
5091,RpoD,chiX,1
5092,RpoD,chpB,1
5093,RpoD,chpS,1
5094,RpoD,cirA,1
5095,RpoD,clpA,1
5096,RpoD,clpB,1
5097,RpoD,clpP,1
5098,RpoD,clpX,1
5099,RpoD,cmk,1
5100,RpoD,coaD,1
5101,RpoD,cobS,1
5102,RpoD,cobT,1
5103,RpoD,cobU,1
5104,RpoD,codA,1
5105,RpoD,codB,1
5106,RpoD,copA,1
5107,RpoD,cpdB,1
5108,RpoD,cpxP,1
5109,RpoD,cpxQ,1
5110,RpoD,crp,1
5111,RpoD,crr,1
5112,RpoD,csgA,1
5113,RpoD,csgB,1
5114,RpoD,csgC,1
5115,RpoD,csgD,1
5116,RpoD,csgE,1
5117,RpoD,csgF,1
5118,RpoD,csgG,1
5119,RpoD,csiE,1
5120,RpoD,cspA,1
5121,RpoD,cspB,1
5122,RpoD,cspC,1
5123,RpoD,cspD,1
5124,RpoD,csqR,1
5125,RpoD,csrA,1
5126,RpoD,csrB,1
5127,RpoD,cstA,1
5128,RpoD,cusA,1
5129,RpoD,cusB,1
5130,RpoD,cusC,1
5131,RpoD,cusF,1
5132,RpoD,cusR,1
5133,RpoD,cusS,1
5134,RpoD,cutA,1
5135,RpoD,cvpA,1
5136,RpoD,cyaA,1
5137,RpoD,cyaR,1
5138,RpoD,cydA,1
5139,RpoD,cydB,1
5140,RpoD,cydC,1
5141,RpoD,cydD,1
5142,RpoD,cynR,1
5143,RpoD,cynS,1
5144,RpoD,cynT,1
5145,RpoD,cynX,1
5146,RpoD,cyoA,1
5147,RpoD,cyoB,1
5148,RpoD,cyoC,1
5149,RpoD,cyoD,1
5150,RpoD,cyoE,1
5151,RpoD,cysA,1
5152,RpoD,cysC,1
5153,RpoD,cysD,1
5154,RpoD,cysG,1
5155,RpoD,cysH,1
5156,RpoD,cysI,1
5157,RpoD,cysJ,1
5158,RpoD,cysK,1
5159,RpoD,cysM,1
5160,RpoD,cysN,1
5161,RpoD,cysP,1
5162,RpoD,cysU,1
5163,RpoD,cysW,1
5164,RpoD,cytR,1
5165,RpoD,dadA,1
5166,RpoD,dadX,1
5167,RpoD,dam,1
5168,RpoD,damX,1
5169,RpoD,dapA,1
5170,RpoD,dapB,1
5171,RpoD,dapD,1
5172,RpoD,dapF,1
5173,RpoD,dctA,1
5174,RpoD,dctR,1
5175,RpoD,dcuA,1
5176,RpoD,dcuB,1
5177,RpoD,dcuR,1
5178,RpoD,dcuS,1
5179,RpoD,ddlB,1
5180,RpoD,deaD,1
5181,RpoD,def,1
5182,RpoD,degQ,1
5183,RpoD,degS,1
5184,RpoD,deoA,1
5185,RpoD,deoB,1
5186,RpoD,deoC,1
5187,RpoD,deoD,1
5188,RpoD,dgcN,1
5189,RpoD,dgcT,1
5190,RpoD,dgcZ,1
5191,RpoD,dicC,1
5192,RpoD,dinF,1
5193,RpoD,dinI,1
5194,RpoD,dinQ,1
5195,RpoD,dkgA,1
5196,RpoD,dmsA,1
5197,RpoD,dmsB,1
5198,RpoD,dmsC,1
5199,RpoD,dmsD,1
5200,RpoD,dnaA,1
5201,RpoD,dnaG,1
5202,RpoD,dnaN,1
5203,RpoD,dppA,1
5204,RpoD,dppB,1
5205,RpoD,dppC,1
5206,RpoD,dppD,1
5207,RpoD,dppF,1
5208,RpoD,dps,1
5209,RpoD,dsbA,1
5210,RpoD,dsdA,1
5211,RpoD,dsdX,1
5212,RpoD,dsrA,1
5213,RpoD,dtpA,1
5214,RpoD,dusB,1
5215,RpoD,eda,1
5216,RpoD,edd,1
5217,RpoD,efeU,1
5218,RpoD,emrA,1
5219,RpoD,emrB,1
5220,RpoD,entA,1
5221,RpoD,entB,1
5222,RpoD,entC,1
5223,RpoD,entD,1
5224,RpoD,entE,1
5225,RpoD,entF,1
5226,RpoD,entH,1
5227,RpoD,entS,1
5228,RpoD,envZ,1
5229,RpoD,epd,1
5230,RpoD,eptB,1
5231,RpoD,era,1
5232,RpoD,esrE,1
5233,RpoD,evgA,1
5234,RpoD,evgL,1
5235,RpoD,evgS,1
5236,RpoD,exuR,1
5237,RpoD,fabB,1
5238,RpoD,fabD,1
5239,RpoD,fabF,1
5240,RpoD,fabG,1
5241,RpoD,fabH,1
5242,RpoD,fadA,1
5243,RpoD,fadB,1
5244,RpoD,fadD,1
5245,RpoD,fadR,1
5246,RpoD,fau,1
5247,RpoD,fbaA,1
5248,RpoD,fdnG,1
5249,RpoD,fdnH,1
5250,RpoD,fdnI,1
5251,RpoD,fdx,1
5252,RpoD,feaB,1
5253,RpoD,feaR,1
5254,RpoD,fecI,1
5255,RpoD,fecR,1
5256,RpoD,fepA,1
5257,RpoD,fepB,1
5258,RpoD,fepC,1
5259,RpoD,fepD,1
5260,RpoD,fepE,1
5261,RpoD,fepG,1
5262,RpoD,fes,1
5263,RpoD,fimA,1
5264,RpoD,fimB,1
5265,RpoD,fimC,1
5266,RpoD,fimD,1
5267,RpoD,fimE,1
5268,RpoD,fimF,1
5269,RpoD,fimG,1
5270,RpoD,fimH,1
5271,RpoD,fimI,1
5272,RpoD,fimR2,1
5273,RpoD,fis,1
5274,RpoD,fixA,1
5275,RpoD,fixB,1
5276,RpoD,fixC,1
5277,RpoD,fixX,1
5278,RpoD,fkpB,1
5279,RpoD,fldB,1
5280,RpoD,flhC,1
5281,RpoD,flhD,1
5282,RpoD,fliA,1
5283,RpoD,fliL,1
5284,RpoD,fliM,1
5285,RpoD,fliN,1
5286,RpoD,fliO,1
5287,RpoD,fliP,1
5288,RpoD,fliQ,1
5289,RpoD,fliR,1
5290,RpoD,fliZ,1
5291,RpoD,flu,1
5292,RpoD,fmt,1
5293,RpoD,fnrS,1
5294,RpoD,focA,1
5295,RpoD,folK,1
5296,RpoD,frc,1
5297,RpoD,frdA,1
5298,RpoD,frdB,1
5299,RpoD,frdC,1
5300,RpoD,frdD,1
5301,RpoD,frlR,1
5302,RpoD,frr,1
5303,RpoD,ftnB,1
5304,RpoD,ftsA,1
5305,RpoD,ftsH,1
5306,RpoD,ftsI,1
5307,RpoD,ftsK,1
5308,RpoD,ftsL,1
5309,RpoD,ftsO,1
5310,RpoD,ftsQ,1
5311,RpoD,ftsW,1
5312,RpoD,ftsZ,1
5313,RpoD,fumA,1
5314,RpoD,fur,1
5315,RpoD,gabD,1
5316,RpoD,gabP,1
5317,RpoD,gabT,1
5318,RpoD,gadA,1
5319,RpoD,gadB,1
5320,RpoD,gadC,1
5321,RpoD,gadE,1
5322,RpoD,gadF,1
5323,RpoD,gadX,1
5324,RpoD,galE,1
5325,RpoD,galK,1
5326,RpoD,galM,1
5327,RpoD,galP,1
5328,RpoD,galR,1
5329,RpoD,galS,1
5330,RpoD,galT,1
5331,RpoD,gapA,1
5332,RpoD,gatA,1
5333,RpoD,gatB,1
5334,RpoD,gatC,1
5335,RpoD,gatD,1
5336,RpoD,gatY,1
5337,RpoD,gatZ,1
5338,RpoD,gcd,1
5339,RpoD,gcvA,1
5340,RpoD,gcvB,1
5341,RpoD,gcvH,1
5342,RpoD,gcvP,1
5343,RpoD,gcvR,1
5344,RpoD,gcvT,1
5345,RpoD,gdhA,1
5346,RpoD,gfcA,1
5347,RpoD,glcA,1
5348,RpoD,glcB,1
5349,RpoD,glcC,1
5350,RpoD,glcD,1
5351,RpoD,glcE,1
5352,RpoD,glcF,1
5353,RpoD,glcG,1
5354,RpoD,glgA,1
5355,RpoD,glgB,1
5356,RpoD,glgC,1
5357,RpoD,glgP,1
5358,RpoD,glgX,1
5359,RpoD,glk,1
5360,RpoD,glmS,1
5361,RpoD,glmU,1
5362,RpoD,glmY,1
5363,RpoD,glmZ,1
5364,RpoD,glnA,1
5365,RpoD,glnB,1
5366,RpoD,glnG,1
5367,RpoD,glnL,1
5368,RpoD,glnZ,1
5369,RpoD,glpD,1
5370,RpoD,glpF,1
5371,RpoD,glpK,1
5372,RpoD,glpX,1
5373,RpoD,glrK,1
5374,RpoD,gltA,1
5375,RpoD,gltB,1
5376,RpoD,gltD,1
5377,RpoD,gltF,1
5378,RpoD,gltT,1
5379,RpoD,gltX,1
5380,RpoD,gluQ,1
5381,RpoD,glyA,1
5382,RpoD,gnd,1
5383,RpoD,gndA,1
5384,RpoD,gnsA,1
5385,RpoD,gntK,1
5386,RpoD,gntP,1
5387,RpoD,gntR,1
5388,RpoD,gntT,1
5389,RpoD,gntU,1
5390,RpoD,gph,1
5391,RpoD,gpmA,1
5392,RpoD,gpsA,1
5393,RpoD,grcA,1
5394,RpoD,greA,1
5395,RpoD,grxC,1
5396,RpoD,gsk,1
5397,RpoD,gspA,1
5398,RpoD,gspB,1
5399,RpoD,gspC,1
5400,RpoD,gspD,1
5401,RpoD,gspE,1
5402,RpoD,gspF,1
5403,RpoD,gspG,1
5404,RpoD,gspH,1
5405,RpoD,gspI,1
5406,RpoD,gspJ,1
5407,RpoD,gspK,1
5408,RpoD,gspL,1
5409,RpoD,gspM,1
5410,RpoD,gspO,1
5411,RpoD,guaA,1
5412,RpoD,guaB,1
5413,RpoD,gutM,1
5414,RpoD,gutQ,1
5415,RpoD,gyrA,1
5416,RpoD,gyrB,1
5417,RpoD,hchA,1
5418,RpoD,hdeA,1
5419,RpoD,hdeB,1
5420,RpoD,hdeD,1
5421,RpoD,hemA,1
5422,RpoD,hemB,1
5423,RpoD,hemF,1
5424,RpoD,hemH,1
5425,RpoD,hemN,1
5426,RpoD,hflC,1
5427,RpoD,hflD,1
5428,RpoD,hflK,1
5429,RpoD,hflX,1
5430,RpoD,hfq,1
5431,RpoD,hha,1
5432,RpoD,hicA,1
5433,RpoD,hicB,1
5434,RpoD,higA,1
5435,RpoD,higB,1
5436,RpoD,hipA,1
5437,RpoD,hipB,1
5438,RpoD,hisA,1
5439,RpoD,hisB,1
5440,RpoD,hisF,1
5441,RpoD,hisH,1
5442,RpoD,hisI,1
5443,RpoD,hisJ,1
5444,RpoD,hisM,1
5445,RpoD,hisP,1
5446,RpoD,hisQ,1
5447,RpoD,hisR,1
5448,RpoD,hisS,1
5449,RpoD,hns,1
5450,RpoD,hokD,1
5451,RpoD,hpt,1
5452,RpoD,hscA,1
5453,RpoD,hscB,1
5454,RpoD,hslJ,1
5455,RpoD,htrE,1
5456,RpoD,hupB,1
5457,RpoD,hyaA,1
5458,RpoD,hyaB,1
5459,RpoD,hyaC,1
5460,RpoD,hyaD,1
5461,RpoD,hyaE,1
5462,RpoD,hyaF,1
5463,RpoD,hybA,1
5464,RpoD,hybB,1
5465,RpoD,hybC,1
5466,RpoD,hybD,1
5467,RpoD,hybE,1
5468,RpoD,hybF,1
5469,RpoD,hybG,1
5470,RpoD,hybO,1
5471,RpoD,ibsC,1
5472,RpoD,ibsD,1
5473,RpoD,icd,1
5474,RpoD,idlP,1
5475,RpoD,idnK,1
5476,RpoD,ihfB,1
5477,RpoD,ileS,1
5478,RpoD,ileU,1
5479,RpoD,ileV,1
5480,RpoD,ilvA,1
5481,RpoD,ilvB,1
5482,RpoD,ilvC,1
5483,RpoD,ilvD,1
5484,RpoD,ilvE,1
5485,RpoD,ilvG,1
5486,RpoD,ilvH,1
5487,RpoD,ilvI,1
5488,RpoD,ilvL,1
5489,RpoD,ilvM,1
5490,RpoD,ilvN,1
5491,RpoD,ilvX,1
5492,RpoD,ilvY,1
5493,RpoD,infA,1
5494,RpoD,infB,1
5495,RpoD,infC,1
5496,RpoD,intS,1
5497,RpoD,iraD,1
5498,RpoD,iraM,1
5499,RpoD,iraP,1
5500,RpoD,iscA,1
5501,RpoD,iscR,1
5502,RpoD,iscS,1
5503,RpoD,iscU,1
5504,RpoD,iscX,1
5505,RpoD,ispH,1
5506,RpoD,isrC,1
5507,RpoD,istR,1
5508,RpoD,ivbL,1
5509,RpoD,katG,1
5510,RpoD,kbaY,1
5511,RpoD,kbaZ,1
5512,RpoD,kbl,1
5513,RpoD,kdpA,1
5514,RpoD,kdpB,1
5515,RpoD,kdpC,1
5516,RpoD,kdpF,1
5517,RpoD,kdsA,1
5518,RpoD,kdsB,1
5519,RpoD,kdsC,1
5520,RpoD,kdsD,1
5521,RpoD,lacA,1
5522,RpoD,lacI,1
5523,RpoD,lacY,1
5524,RpoD,lacZ,1
5525,RpoD,lapA,1
5526,RpoD,lapB,1
5527,RpoD,ldtC,1
5528,RpoD,leuA,1
5529,RpoD,leuB,1
5530,RpoD,leuC,1
5531,RpoD,leuD,1
5532,RpoD,leuL,1
5533,RpoD,leuO,1
5534,RpoD,leuT,1
5535,RpoD,leuU,1
5536,RpoD,lexA,1
5537,RpoD,lgt,1
5538,RpoD,lhr,1
5539,RpoD,livF,1
5540,RpoD,livG,1
5541,RpoD,livH,1
5542,RpoD,livJ,1
5543,RpoD,livK,1
5544,RpoD,livM,1
5545,RpoD,lldD,1
5546,RpoD,lldP,1
5547,RpoD,lldR,1
5548,RpoD,loiP,1
5549,RpoD,lolA,1
5550,RpoD,lpd,1
5551,RpoD,lptA,1
5552,RpoD,lptB,1
5553,RpoD,lptC,1
5554,RpoD,lptD,1
5555,RpoD,lptM,1
5556,RpoD,lpxT,1
5557,RpoD,lrp,1
5558,RpoD,lspA,1
5559,RpoD,lysC,1
5560,RpoD,lysO,1
5561,RpoD,lysP,1
5562,RpoD,lysU,1
5563,RpoD,lyxK,1
5564,RpoD,malE,1
5565,RpoD,malF,1
5566,RpoD,malG,1
5567,RpoD,malH,1
5568,RpoD,malI,1
5569,RpoD,malS,1
5570,RpoD,malT,1
5571,RpoD,malX,1
5572,RpoD,malY,1
5573,RpoD,manA,1
5574,RpoD,manX,1
5575,RpoD,manY,1
5576,RpoD,manZ,1
5577,RpoD,mazE,1
5578,RpoD,mazF,1
5579,RpoD,mdh,1
5580,RpoD,mdtE,1
5581,RpoD,mdtF,1
5582,RpoD,mdtI,1
5583,RpoD,mdtJ,1
5584,RpoD,mdtU,1
5585,RpoD,melA,1
5586,RpoD,melB,1
5587,RpoD,melR,1
5588,RpoD,menA,1
5589,RpoD,metA,1
5590,RpoD,metB,1
5591,RpoD,metF,1
5592,RpoD,metG,1
5593,RpoD,metJ,1
5594,RpoD,metK,1
5595,RpoD,metL,1
5596,RpoD,metV,1
5597,RpoD,metW,1
5598,RpoD,metY,1
5599,RpoD,metZ,1
5600,RpoD,mfd,1
5601,RpoD,mgrR,1
5602,RpoD,mgtA,1
5603,RpoD,mgtL,1
5604,RpoD,mgtS,1
5605,RpoD,mhpA,1
5606,RpoD,mhpB,1
5607,RpoD,mhpC,1
5608,RpoD,mhpD,1
5609,RpoD,mhpE,1
5610,RpoD,mhpF,1
5611,RpoD,mhpR,1
5612,RpoD,miaA,1
5613,RpoD,micC,1
5614,RpoD,micF,1
5615,RpoD,mioC,1
5616,RpoD,mlc,1
5617,RpoD,mlrA,1
5618,RpoD,mngB,1
5619,RpoD,mnmG,1
5620,RpoD,mntH,1
5621,RpoD,mntP,1
5622,RpoD,mntS,1
5623,RpoD,modA,1
5624,RpoD,modB,1
5625,RpoD,modC,1
5626,RpoD,moeA,1
5627,RpoD,moeB,1
5628,RpoD,mprA,1
5629,RpoD,mqsA,1
5630,RpoD,mqsR,1
5631,RpoD,mraY,1
5632,RpoD,mraZ,1
5633,RpoD,mreB,1
5634,RpoD,mreC,1
5635,RpoD,mreD,1
5636,RpoD,mrp,1
5637,RpoD,msrB,1
5638,RpoD,mtn,1
5639,RpoD,mtr,1
5640,RpoD,murC,1
5641,RpoD,murD,1
5642,RpoD,murE,1
5643,RpoD,murF,1
5644,RpoD,murG,1
5645,RpoD,murI,1
5646,RpoD,murP,1
5647,RpoD,murQ,1
5648,RpoD,murR,1
5649,RpoD,mutL,1
5650,RpoD,mzrA,1
5651,RpoD,nadE,1
5652,RpoD,nagA,1
5653,RpoD,nagB,1
5654,RpoD,nagC,1
5655,RpoD,nagE,1
5656,RpoD,nanA,1
5657,RpoD,nanE,1
5658,RpoD,nanK,1
5659,RpoD,nanQ,1
5660,RpoD,nanT,1
5661,RpoD,nanY,1
5662,RpoD,napA,1
5663,RpoD,napB,1
5664,RpoD,napC,1
5665,RpoD,napD,1
5666,RpoD,napF,1
5667,RpoD,napG,1
5668,RpoD,napH,1
5669,RpoD,narG,1
5670,RpoD,narH,1
5671,RpoD,narI,1
5672,RpoD,narJ,1
5673,RpoD,narK,1
5674,RpoD,narS,1
5675,RpoD,ndh,1
5676,RpoD,nei,1
5677,RpoD,nemA,1
5678,RpoD,nemR,1
5679,RpoD,nfo,1
5680,RpoD,nfsA,1
5681,RpoD,nhaA,1
5682,RpoD,nhaR,1
5683,RpoD,nirB,1
5684,RpoD,nirC,1
5685,RpoD,nirD,1
5686,RpoD,nlpD,1
5687,RpoD,nnr,1
5688,RpoD,nrdA,1
5689,RpoD,nrdB,1
5690,RpoD,nrdD,1
5691,RpoD,nrdE,1
5692,RpoD,nrdF,1
5693,RpoD,nrdG,1
5694,RpoD,nrdH,1
5695,RpoD,nrdI,1
5696,RpoD,nrfA,1
5697,RpoD,nrfB,1
5698,RpoD,nrfC,1
5699,RpoD,nrfD,1
5700,RpoD,nrfE,1
5701,RpoD,nrfF,1
5702,RpoD,nrfG,1
5703,RpoD,nuoA,1
5704,RpoD,nuoB,1
5705,RpoD,nuoC,1
5706,RpoD,nuoE,1
5707,RpoD,nuoF,1
5708,RpoD,nuoG,1
5709,RpoD,nuoH,1
5710,RpoD,nuoI,1
5711,RpoD,nuoJ,1
5712,RpoD,nuoK,1
5713,RpoD,nuoL,1
5714,RpoD,nuoM,1
5715,RpoD,nuoN,1
5716,RpoD,nupC,1
5717,RpoD,nupG,1
5718,RpoD,nusA,1
5719,RpoD,obgE,1
5720,RpoD,ohsC,1
5721,RpoD,ompA,1
5722,RpoD,ompC,1
5723,RpoD,ompF,1
5724,RpoD,ompR,1
5725,RpoD,ompX,1
5726,RpoD,opgG,1
5727,RpoD,opgH,1
5728,RpoD,osmB,1
5729,RpoD,osmC,1
5730,RpoD,osmE,1
5731,RpoD,osmY,1
5732,RpoD,oxc,1
5733,RpoD,oxyR,1
5734,RpoD,paaA,1
5735,RpoD,paaB,1
5736,RpoD,paaC,1
5737,RpoD,paaD,1
5738,RpoD,paaE,1
5739,RpoD,paaF,1
5740,RpoD,paaG,1
5741,RpoD,paaH,1
5742,RpoD,paaI,1
5743,RpoD,paaJ,1
5744,RpoD,paaK,1
5745,RpoD,paaX,1
5746,RpoD,paaY,1
5747,RpoD,pabA,1
5748,RpoD,panD,1
5749,RpoD,panF,1
5750,RpoD,pcm,1
5751,RpoD,pcnB,1
5752,RpoD,pdhR,1
5753,RpoD,pdxJ,1
5754,RpoD,pepA,1
5755,RpoD,pepD,1
5756,RpoD,pepP,1
5757,RpoD,pfkA,1
5758,RpoD,pflA,1
5759,RpoD,pflB,1
5760,RpoD,pgi,1
5761,RpoD,pgk,1
5762,RpoD,pgpB,1
5763,RpoD,pheA,1
5764,RpoD,pheL,1
5765,RpoD,pheP,1
5766,RpoD,phnC,1
5767,RpoD,phnD,1
5768,RpoD,phnE,1
5769,RpoD,phnF,1
5770,RpoD,phnG,1
5771,RpoD,phnH,1
5772,RpoD,phnI,1
5773,RpoD,phnJ,1
5774,RpoD,phnK,1
5775,RpoD,phnL,1
5776,RpoD,phnM,1
5777,RpoD,phnN,1
5778,RpoD,phnO,1
5779,RpoD,phnP,1
5780,RpoD,phoE,1
5781,RpoD,phoH,1
5782,RpoD,phoU,1
5783,RpoD,plaR,1
5784,RpoD,plsX,1
5785,RpoD,pncB,1
5786,RpoD,pnp,1
5787,RpoD,poxB,1
5788,RpoD,ppiA,1
5789,RpoD,ppiD,1
5790,RpoD,ppsA,1
5791,RpoD,pqiA,1
5792,RpoD,pqiB,1
5793,RpoD,pqiC,1
5794,RpoD,prfA,1
5795,RpoD,prfC,1
5796,RpoD,prmA,1
5797,RpoD,prmC,1
5798,RpoD,proM,1
5799,RpoD,proP,1
5800,RpoD,proS,1
5801,RpoD,proV,1
5802,RpoD,proW,1
5803,RpoD,proX,1
5804,RpoD,prs,1
5805,RpoD,psiE,1
5806,RpoD,pspF,1
5807,RpoD,pssA,1
5808,RpoD,pssL,1
5809,RpoD,pstA,1
5810,RpoD,pstC,1
5811,RpoD,pstS,1
5812,RpoD,pta,1
5813,RpoD,pth,1
5814,RpoD,ptrA,1
5815,RpoD,ptsG,1
5816,RpoD,ptsH,1
5817,RpoD,ptsI,1
5818,RpoD,purA,1
5819,RpoD,purB,1
5820,RpoD,purC,1
5821,RpoD,purD,1
5822,RpoD,purE,1
5823,RpoD,purF,1
5824,RpoD,purH,1
5825,RpoD,purK,1
5826,RpoD,purL,1
5827,RpoD,purM,1
5828,RpoD,purN,1
5829,RpoD,purR,1
5830,RpoD,purU,1
5831,RpoD,putA,1
5832,RpoD,putP,1
5833,RpoD,pyrC,1
5834,RpoD,pyrD,1
5835,RpoD,pyrF,1
5836,RpoD,pyrH,1
5837,RpoD,qseB,1
5838,RpoD,qseC,1
5839,RpoD,rapA,1
5840,RpoD,rarA,1
5841,RpoD,rbfA,1
5842,RpoD,rbn,1
5843,RpoD,rbsA,1
5844,RpoD,rbsB,1
5845,RpoD,rbsC,1
5846,RpoD,rbsD,1
5847,RpoD,rbsK,1
5848,RpoD,rbsR,1
5849,RpoD,rbsZ,1
5850,RpoD,rcnA,1
5851,RpoD,rcnB,1
5852,RpoD,rcnR,1
5853,RpoD,rcsA,1
5854,RpoD,rcsB,1
5855,RpoD,rcsD,1
5856,RpoD,rdlD,1
5857,RpoD,recA,1
5858,RpoD,recB,1
5859,RpoD,recC,1
5860,RpoD,recD,1
5861,RpoD,recF,1
5862,RpoD,recO,1
5863,RpoD,recX,1
5864,RpoD,relA,1
5865,RpoD,relB,1
5866,RpoD,relE,1
5867,RpoD,rep,1
5868,RpoD,rfaD,1
5869,RpoD,rhaA,1
5870,RpoD,rhaB,1
5871,RpoD,rhaD,1
5872,RpoD,rhaR,1
5873,RpoD,rhaS,1
5874,RpoD,rhaT,1
5875,RpoD,ribA,1
5876,RpoD,ribF,1
5877,RpoD,rihB,1
5878,RpoD,rimM,1
5879,RpoD,rimP,1
5880,RpoD,rirA,1
5881,RpoD,rlmE,1
5882,RpoD,rluA,1
5883,RpoD,rnb,1
5884,RpoD,rnc,1
5885,RpoD,rnd,1
5886,RpoD,rne,1
5887,RpoD,rnlA,1
5888,RpoD,rnlB,1
5889,RpoD,rnt,1
5890,RpoD,rpe,1
5891,RpoD,rpiB,1
5892,RpoD,rplB,1
5893,RpoD,rplC,1
5894,RpoD,rplD,1
5895,RpoD,rplP,1
5896,RpoD,rplQ,1
5897,RpoD,rplS,1
5898,RpoD,rplT,1
5899,RpoD,rplU,1
5900,RpoD,rplV,1
5901,RpoD,rplW,1
5902,RpoD,rpmA,1
5903,RpoD,rpmC,1
5904,RpoD,rpmI,1
5905,RpoD,rpoA,1
5906,RpoD,rpoD,1
5907,RpoD,rpoE,1
5908,RpoD,rpoH,1
5909,RpoD,rpoS,1
5910,RpoD,rpsA,1
5911,RpoD,rpsB,1
5912,RpoD,rpsC,1
5913,RpoD,rpsD,1
5914,RpoD,rpsJ,1
5915,RpoD,rpsK,1
5916,RpoD,rpsM,1
5917,RpoD,rpsO,1
5918,RpoD,rpsP,1
5919,RpoD,rpsQ,1
5920,RpoD,rpsS,1
5921,RpoD,rpsU,1
5922,RpoD,rraA,1
5923,RpoD,rraB,1
5924,RpoD,rrfB,1
5925,RpoD,rrfD,1
5926,RpoD,rrfF,1
5927,RpoD,rrfH,1
5928,RpoD,rrlB,1
5929,RpoD,rrlD,1
5930,RpoD,rrlH,1
5931,RpoD,rrsB,1
5932,RpoD,rrsD,1
5933,RpoD,rrsH,1
5934,RpoD,rsd,1
5935,RpoD,rseA,1
5936,RpoD,rseB,1
5937,RpoD,rseC,1
5938,RpoD,rseD,1
5939,RpoD,rsmG,1
5940,RpoD,rsmH,1
5941,RpoD,rutR,1
5942,RpoD,rybA,1
5943,RpoD,rydC,1
5944,RpoD,ryeA,1
5945,RpoD,ryfD,1
5946,RpoD,ryhB,1
5947,RpoD,ryjB,1
5948,RpoD,safA,1
5949,RpoD,sdhA,1
5950,RpoD,sdhB,1
5951,RpoD,sdhC,1
5952,RpoD,sdhD,1
5953,RpoD,sdhX,1
5954,RpoD,sdiA,1
5955,RpoD,secB,1
5956,RpoD,secG,1
5957,RpoD,serA,1
5958,RpoD,serC,1
5959,RpoD,serT,1
5960,RpoD,serW,1
5961,RpoD,setA,1
5962,RpoD,sgbE,1
5963,RpoD,sgbH,1
5964,RpoD,sgbU,1
5965,RpoD,sgrS,1
5966,RpoD,sgrT,1
5967,RpoD,shiA,1
5968,RpoD,shoB,1
5969,RpoD,sibA,1
5970,RpoD,sibB,1
5971,RpoD,sibD,1
